"Item Group Code","Item Group","Item Code","Item","Factor","HS Code","HS07 Code","HS12 Code","CPC Code"
"1882","Agricult.Products, Total","800","Agave fibres nes","1","","530500","530500","01929.06"
"1882","Agricult.Products, Total","862","Alfalfa meal and pellets","1","","121410","121410","23320"
"1882","Agricult.Products, Total","231","Almonds shelled","1","","080212","080212","21422"
"1882","Agricult.Products, Total","221","Almonds, with shell","1","","080211","080211","01371"
"1882","Agricult.Products, Total","1171","Animals live nes","1","","010611, 010612, 010619, 010620, 010639, 010690","010611, 010612, 010619, 010620, 010633, 010649","02199.20"
"1882","Agricult.Products, Total","711","Anise, badian, fennel, coriander","1","","090910, 090920, 090930, 090940, 090950","090921, 090922, 090931, 090932, 090961, 090962","01654"
"1882","Agricult.Products, Total","515","Apples","1","","080810","080810","01341"
"1882","Agricult.Products, Total","526","Apricots","1","","080910","080910","01343"
"1882","Agricult.Products, Total","527","Apricots, dry","1","","081310","081310","21419.01"
"1882","Agricult.Products, Total","226","Areca nuts","1","","080290","080280","01379.01"
"1882","Agricult.Products, Total","366","Artichokes","1","","070990","070991","01216"
"1882","Agricult.Products, Total","367","Asparagus","1","","070920","070920","01211"
"1882","Agricult.Products, Total","1107","Asses","1","","010110, 010190","010130","02132"
"1882","Agricult.Products, Total","572","Avocados","1","","080440","080440","01311"
"1882","Agricult.Products, Total","1039","Bacon and ham","1","","021011, 021012, 021019","021011, 021012, 021019","21181"
"1882","Agricult.Products, Total","170","Bagasse","1","","230320","230320","39140.02"
"1882","Agricult.Products, Total","203","Bambara beans","1","","071339","071334","01708"
"1882","Agricult.Products, Total","486","Bananas","1","","080300","080390","01312"
"1882","Agricult.Products, Total","44","Barley","1","","100300","100310, 100390","0115"
"1882","Agricult.Products, Total","46","Barley, pearled","1","","110419, 110429","110419, 110429","23140.05"
"1882","Agricult.Products, Total","45","Barley, pot","1","","110429","110429","23140.04"
"1882","Agricult.Products, Total","782","Bastfibres, other","1","","530310, 530390","530310, 530390","01922.02"
"1882","Agricult.Products, Total","176","Beans, dry","1","","071331, 071332, 071333, 071339","071331, 071332, 071333, 071339","01701"
"1882","Agricult.Products, Total","414","Beans, green","1","","070820","070820","01241.90"
"1882","Agricult.Products, Total","1181","Beehives","1","","010690","010641","02196"
"1882","Agricult.Products, Total","51","Beer of barley","1","","220300","220300","24310.01"
"1882","Agricult.Products, Total","86","Beer of sorghum","1","","220300","220300","24310.04"
"1882","Agricult.Products, Total","1183","Beeswax","1","","152190","152190","02960.01"
"1882","Agricult.Products, Total","169","Beet pulp","1","","230320","230320","39140.01"
"1882","Agricult.Products, Total","647","Beets for fodder","1","","121490","121490","01919.06"
"1882","Agricult.Products, Total","558","Berries nes","1","","081020, 081040","081020, 081040","01355.90"
"1882","Agricult.Products, Total","634","Beverages, distilled alcoholic","1","","220820, 220830, 220840, 220850, 220860, 220870, 220890","220820, 220830, 220840, 220850, 220860, 220870, 220890","2413"
"1882","Agricult.Products, Total","39","Beverages, fermented rice","1","","220600","220600","24230.02"
"1882","Agricult.Products, Total","633","Beverages, non alcoholic","1","","220210, 220290","220210, 220290","24490"
"1882","Agricult.Products, Total","552","Blueberries","1","","081040","081040","01355.01"
"1882","Agricult.Products, Total","47","Bran, barley","1","","230240","230240","39120.03"
"1882","Agricult.Products, Total","91","Bran, buckwheat","1","","230240","230240","39120.09"
"1882","Agricult.Products, Total","112","Bran, cereals nes","1","","230240","230240","39120.13"
"1882","Agricult.Products, Total","96","Bran, fonio","1","","230240","230240","39120.10"
"1882","Agricult.Products, Total","59","Bran, maize","1","","230210","230210","39120.04"
"1882","Agricult.Products, Total","81","Bran, millet","1","","230240","230240","39120.07"
"1882","Agricult.Products, Total","105","Bran, mixed grains","1","","230240","230240","39120.12"
"1882","Agricult.Products, Total","77","Bran, oats","1","","230240","230240","39120.06"
"1882","Agricult.Products, Total","213","Bran, pulses","1","","230250","230250","39120.14"
"1882","Agricult.Products, Total","35","Bran, rice","1","","230240","230240","39120.02"
"1882","Agricult.Products, Total","73","Bran, rye","1","","230240","230240","39120.05"
"1882","Agricult.Products, Total","85","Bran, sorghum","1","","230240","230240","39120.08"
"1882","Agricult.Products, Total","17","Bran, wheat","1","","230230","230230","39120.01"
"1882","Agricult.Products, Total","229","Brazil nuts, shelled","1","","080122","080122","21429.01"
"1882","Agricult.Products, Total","216","Brazil nuts, with shell","1","","080121","080121","01377"
"1882","Agricult.Products, Total","20","Bread","1","","190510, 190540, 190590","190510, 190540, 190590","F0020"
"1882","Agricult.Products, Total","181","Broad beans, horse beans, dry","1","","071350","071350","01702"
"1882","Agricult.Products, Total","89","Buckwheat","1","","100810","100810","01192"
"1882","Agricult.Products, Total","946","Buffaloes","1","","010210, 010290","010231, 010239","02112"
"1882","Agricult.Products, Total","21","Bulgur","1","","190430","190430","23140.02"
"1882","Agricult.Products, Total","983","Butter and ghee, sheep milk","1","","040510, 040520, 040590","040510, 040520, 040590","22249.01"
"1882","Agricult.Products, Total","264","Butter of karite nuts","1","","151590","151590","21691.03"
"1882","Agricult.Products, Total","886","Butter, cow milk","1","","040510, 040520","040510, 040520","22241.01"
"1882","Agricult.Products, Total","893","Buttermilk, curdled, acidified milk","1","","040390","040390","22230.03"
"1882","Agricult.Products, Total","358","Cabbages and other brassicas","1","","070420, 070490","070420, 070490","01212"
"1882","Agricult.Products, Total","253","Cake, copra","1","","230650","230650","21910.05"
"1882","Agricult.Products, Total","332","Cake, cottonseed","1","","230610","230610","21910.15"
"1882","Agricult.Products, Total","245","Cake, groundnuts","1","","230500","230500","21910.04"
"1882","Agricult.Products, Total","338","Cake, hempseed","1","","230690","230690","21910.17"
"1882","Agricult.Products, Total","314","Cake, kapok","1","","230690","230690","21910.14"
"1882","Agricult.Products, Total","335","Cake, linseed","1","","230620","230620","21910.16"
"1882","Agricult.Products, Total","61","Cake, maize","1","","230690","230690","21910.02"
"1882","Agricult.Products, Total","294","Cake, mustard","1","","230690","230690","21910.12"
"1882","Agricult.Products, Total","341","Cake, oilseeds nes","1","","230690","230690","21910.90"
"1882","Agricult.Products, Total","259","Cake, palm kernel","1","","230660","230660","21910.06"
"1882","Agricult.Products, Total","272","Cake, rapeseed","1","","230641, 230649","230641, 230649","21910.08"
"1882","Agricult.Products, Total","37","Cake, rice bran","1","","230690","230690","21910.01"
"1882","Agricult.Products, Total","282","Cake, safflower","1","","230690","230690","21910.10"
"1882","Agricult.Products, Total","291","Cake, sesame seed","1","","230690","230690","21910.11"
"1882","Agricult.Products, Total","238","Cake, soybeans","1","","230400","230400","21910.03"
"1882","Agricult.Products, Total","269","Cake, sunflower","1","","230630","230630","21910.07"
"1882","Agricult.Products, Total","1157","Camelids, other","1","","010619","010613","02121.02"
"1882","Agricult.Products, Total","1126","Camels","1","","010619","010613","02121.01"
"1882","Agricult.Products, Total","101","Canary seed","1","","100830","100830","01195"
"1882","Agricult.Products, Total","630","Cane tops","1","","230800","230800","39120.17"
"1882","Agricult.Products, Total","461","Carobs","1","","121299","121292","01356"
"1882","Agricult.Products, Total","426","Carrots and turnips","1","","070610","070610","01251"
"1882","Agricult.Products, Total","230","Cashew nuts, shelled","1","","080132","080132","21424"
"1882","Agricult.Products, Total","217","Cashew nuts, with shell","1","","080131","080131","01372"
"1882","Agricult.Products, Total","591","Cashewapple","1","","081090","081090","01359.02"
"1882","Agricult.Products, Total","125","Cassava","1","","071410","071410","01520.01"
"1882","Agricult.Products, Total","128","Cassava dried","1","","071410","071410","01520.02"
"1882","Agricult.Products, Total","265","Castor oil seed","1","","120799","120730","01447"
"1882","Agricult.Products, Total","866","Cattle","1","","010210, 010290","010221, 010229","02111"
"1882","Agricult.Products, Total","393","Cauliflowers and broccoli","1","","070410","070410","01213"
"1882","Agricult.Products, Total","113","Cereal preparations nes","1","","110419, 110423, 110429","110419, 110423, 110429","23140.08"
"1882","Agricult.Products, Total","108","Cereals nes","1","","100890","100890","01199.90"
"1882","Agricult.Products, Total","41","Cereals, breakfast","1","","190410, 190420, 190490","190410, 190420, 190490","23140.03"
"1882","Agricult.Products, Total","1021","Cheese, goat milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22254"
"1882","Agricult.Products, Total","907","Cheese, processed","1","","040630, 040690","040630, 040690","22251.04"
"1882","Agricult.Products, Total","984","Cheese, sheep milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22253"
"1882","Agricult.Products, Total","904","Cheese, skimmed cow milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22251.02"
"1882","Agricult.Products, Total","901","Cheese, whole cow milk","1","","040610, 040620, 040630, 040640, 040690","040610, 040620, 040630, 040640, 040690","22251.01"
"1882","Agricult.Products, Total","531","Cherries","1","","080920","080929","01344.02"
"1882","Agricult.Products, Total","530","Cherries, sour","1","","080920","080921","01344.01"
"1882","Agricult.Products, Total","220","Chestnut","1","","080240","080241, 080242","01373"
"1882","Agricult.Products, Total","191","Chick peas","1","","071320","071320","01703"
"1882","Agricult.Products, Total","1057","Chickens","1","","010511, 010519, 010594, 010599","010511, 010515, 010594, 010599","02151"
"1882","Agricult.Products, Total","459","Chicory roots","1","","121299","121294","01691"
"1882","Agricult.Products, Total","689","Chillies and peppers, dry","1","","090420","090421, 090422","01652"
"1882","Agricult.Products, Total","401","Chillies and peppers, green","1","","070960","070960","01231"
